ID,Label,Assigned,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9
IMG1492,C5,C5,0.09140087931140937,0.08487787487761182,0.12171087851785468,0.06151078356225226,0.07069271126882917,0.1653470781756186,0.05773769392399579,0.15917580527673392,0.07002699149095037,0.11751930359474398
IMG1493,C4,C9,0.04046728585785519,0.03953263236616404,0.037925653596159646,0.05227685382016247,0.22290655900758713,0.09522262894289933,0.04898938062841287,0.13305530821879008,0.07781830206825713,0.25180539549371234
IMG1494,C0,C0,0.5193905607524861,0.012176912108497044,0.03629330496295171,0.053488202470873554,0.04848297138084412,0.10760821399428494,0.03781316584624469,0.0654672528629723,0.06297903049649534,0.05630038512434965
IMG1495,C3,C9,0.012215826362864555,0.09643846217399266,0.178715218786857,0.1669379726391427,0.09618926246734913,0.07269943501102846,0.022639082297776093,0.08780699285755787,0.06616565321772479,0.20019209418570696
IMG1496,C0,C0,0.746929101888085,0.021941448273732678,0.03682069523077017,0.027243952752561782,0.011641220101883927,0.06541018594342274,0.02486540557402881,0.02010239003131394,0.03251893849219544,0.012526661712005982
IMG1497,C3,C3,0.12409951233929938,0.04453140624193167,0.07594457108310218,0.367662096641985,0.024064494081085023,0.11842674861185531,0.010188443847439343,0.1325369915053808,0.04519769946528404,0.0573480361826373
IMG1498,C9,C9,0.017280580192883643,0.050276488181225196,0.040761166875113546,0.037790151240876445,0.17959185187900722,0.07687288918183012,0.04106356350613137,0.1232629734874502,0.14100261838976866,0.2920977170657132
IMG1499,C1,C1,0.013359888260380834,0.5823540144794462,0.042689252715987135,0.02906295434805419,0.028254752506994826,0.07269174694495975,0.09743032966578437,0.031067066155337743,0.0662854094993411,0.036804585423714724
IMG1500,C3,C3,0.01797708298918656,0.030519871867462287,0.021542553329583485,0.6599321374142907,0.021141449441887426,0.09021777040421561,0.02129016736017517,0.035650625289137546,0.05028214074477342,0.05144620115928746
IMG1501,C7,C7,0.017169076323254966,0.06554489909594521,0.06401875426505299,0.05121613940177346,0.1820725451277838,0.043034969890973426,0.029190448628816697,0.27087952172940016,0.04407370057817057,0.23279994495882908
IMG1502,C6,C6,0.12220520641070949,0.06235806569517268,0.1025444756488349,0.024227929465822085,0.02645074072517805,0.11741479375678639,0.4408554680761794,0.025397705502521805,0.049556917111753,0.02898869760704163
IMG1503,C4,C4,0.05180572045551286,0.0581462237807327,0.08573862322288973,0.03633057738512595,0.20549652741726876,0.06260118717956582,0.14154362539685517,0.10118237958703237,0.09434013506721255,0.1628150005078041
IMG1504,C2,C2,0.02629989626404729,0.010365675127154896,0.8023634710233285,0.01971313740549202,0.02705180219935635,0.012056491644517628,0.03251992367733044,0.014125022051722804,0.035375955060615166,0.020128625546435727
IMG1505,C7,C7,0.0687103304467746,0.013449600350097977,0.028392673089301313,0.028861503581221058,0.0432272278663367,0.03972105938290861,0.010750970825337903,0.6563524764819864,0.027390949771412515,0.08314320820462258
IMG1506,C0,C8,0.15217489374454604,0.03513506145640075,0.09780661759405723,0.06497543554071601,0.0586276680292265,0.13646238742265498,0.13415916193504784,0.07262778270393784,0.16142176986188778,0.0866092217115248
IMG1507,C9,C9,0.031885385472754275,0.025839365829940543,0.058362797533852914,0.029157567005737243,0.28921411704935307,0.030987721373965247,0.027386296856703133,0.12865431924742543,0.0553475256134193,0.3231649040168493
IMG1508,C1,C1,0.03202197699524452,0.482589114207945,0.057833709677187956,0.046987907884451646,0.05514506645251309,0.08733277682197232,0.04655163993071662,0.06753902446388482,0.045412492797513436,0.07858629076857045
IMG1509,C1,C1,0.009606497849168819,0.31244116551613127,0.08110042101459505,0.08887954108622224,0.03595474490933621,0.10765632266697997,0.14464106426539186,0.03827693909497574,0.11949789927858082,0.06194540431861819
IMG1510,C5,C3,0.07334569635971623,0.08553231300845976,0.06037203116737628,0.33594756248477536,0.029861416500083636,0.17278823651804484,0.0614460250979434,0.05334377006574883,0.05842580445244161,0.06893714434541015
IMG1511,C1,C1,0.0166744867586247,0.5565215353075994,0.07130982028926887,0.045513953340799815,0.034643216164131595,0.04821509535086062,0.023966570295424254,0.044626863390087854,0.10923232909476806,0.04929613000843461
IMG1512,C2,C1,0.009540491830304804,0.2768536721178496,0.27220592528013643,0.04350300459098196,0.04397064055671806,0.03749345099575375,0.06527431821078532,0.06387409436127743,0.10238560728252319,0.08489879477366942
IMG1513,C2,C2,0.044435640506897855,0.02607915168999295,0.4626455502110546,0.07693259225908991,0.1331191594074711,0.039332784808337025,0.045769952651092176,0.04984344221792702,0.044507267176692955,0.07733445907144436
IMG1514,C6,C6,0.021241737314628258,0.24769373470790262,0.0918264246417397,0.05972834439297571,0.03836151611400435,0.11152329042686306,0.2697541024346721,0.03174083185663058,0.07290525104470819,0.055224767065875355
IMG1515,C7,C7,0.017222929556141957,0.028859555751334004,0.0809146665539956,0.04564940234036646,0.07853491839243612,0.02878818399006537,0.01351513678588844,0.41894318475254905,0.04279525910235312,0.24477676277487
IMG1516,C4,C4,0.027690758123319194,0.06855157196732671,0.11977727332173653,0.03348726216607452,0.2470522732167102,0.05598084574064328,0.1265434653890783,0.07428360826820966,0.08568550239287007,0.16094743941403206
IMG1517,C9,C9,0.036745958135710785,0.04466449001464517,0.037686795248201475,0.060272185354329995,0.10170417223706747,0.07539056747464923,0.023670794121475106,0.20000545570883585,0.1187187757203101,0.3011408059847751
IMG1518,C2,C2,0.01093074432386325,0.0759526670546501,0.26894694874485314,0.03697207254705755,0.12353743332432082,0.03418867516659005,0.15089288359223377,0.13158491401804173,0.054037141867437806,0.11295651936095183
IMG1519,C6,C6,0.019916883745852366,0.01968716918064818,0.07807249285827578,0.013434477451859272,0.16608001782521947,0.012390826328602845,0.5362619706658396,0.058033246977244525,0.031135701569751126,0.06498721339670667
IMG1520,C4,C6,0.11063304960865371,0.03838474668012841,0.03471204435275076,0.01578711557874763,0.2586002252315943,0.06659539978323936,0.2843655551231856,0.03710518842991968,0.04816727680046497,0.10564939841131563
IMG1521,C8,C1,0.023669379479619376,0.2820825440839349,0.10085811621917791,0.09601110353261355,0.06812702818457333,0.12660639788818515,0.07511413489273211,0.06243905064780494,0.0821639876601772,0.08292825741118168
IMG1522,C3,C3,0.021829417867187714,0.05243863343639631,0.050596660656033986,0.5191502961530955,0.014799896800511799,0.11263544660606663,0.01952180160939616,0.0454866394229275,0.09046689790858681,0.07307430953979781
IMG1523,C8,C1,0.05176558240418057,0.1907044639254948,0.06124560868388758,0.0485651019176405,0.14033885465154197,0.1244446481399595,0.12258451486178361,0.055614523508291575,0.11511061160482451,0.0896260903023952
IMG1524,C2,C4,0.09789800223508616,0.11839611712144586,0.11700639664578918,0.020362986876685862,0.15534875339780826,0.07575963520548094,0.15211376998706547,0.13630993544507122,0.04410089149527802,0.0827035115902887
IMG1525,C7,C7,0.0455283817337501,0.01762679155017568,0.023262554326584223,0.014515314612648034,0.15246881927514977,0.024987272774314034,0.011638744824366054,0.46427955446729385,0.031736649872763964,0.21395591656295446
IMG1526,C8,C8,0.05533993999183352,0.08911156787787623,0.06809970833504758,0.024385322714083148,0.07425073702968099,0.09783343545958696,0.03939338758653168,0.04851660151621919,0.40554597556935995,0.09752332391978058
IMG1527,C0,C0,0.8086459439698402,0.013505625325372545,0.011001701561993659,0.017733401929719176,0.007353344917923472,0.08027268449146757,0.010780010335251045,0.008100545345321364,0.03703006463284269,0.005576677490268639
IMG1528,C9,C9,0.05167402922359093,0.0501731381099153,0.024292547062169764,0.09607586851199107,0.1662353191272192,0.16960817950201393,0.04521264020424748,0.09609587959844666,0.10069936911082537,0.19993302954958014
IMG1529,C9,C9,0.03372309511186797,0.06116614890181621,0.027178696496286375,0.06494025227253475,0.11657968907792289,0.07566417132175153,0.014737735664934247,0.1815843144724976,0.13449204918982016,0.28993384749056816
IMG1530,C4,C4,0.04091066209064546,0.015512418967114267,0.09218641980062528,0.021171247779095216,0.4486231641139585,0.02905303040102046,0.06718691202305428,0.05623316212149273,0.03281843787146263,0.19630454483153126
IMG1531,C2,C2,0.09988423390556873,0.03897357399943452,0.6254047236622275,0.013608454029138097,0.03768404796547424,0.022511476877429194,0.03321491264808993,0.038711708243041265,0.053194306592494786,0.036812562077101756
IMG1532,C9,C9,0.023364924599778687,0.03234880232618381,0.02361660989899987,0.04010465091814977,0.21185574720633238,0.0512006582614227,0.027912838873236166,0.18550378181707267,0.0696226151493295,0.334469370949495
IMG1533,C2,C4,0.0764029080228156,0.09059387687461318,0.1773159741172835,0.055536946540555646,0.19262686275426785,0.06579146947000225,0.09228226499274807,0.08729615899354785,0.04411425991743434,0.11803927831673132
IMG1534,C9,C9,0.028465049649021665,0.04296590861440368,0.04706254183024393,0.130570094914061,0.13864328728147696,0.09374935061114324,0.05619419344497476,0.1431522220129408,0.035484604900290144,0.2837127467414439
IMG1535,C4,C4,0.04646588028967824,0.038929570694276605,0.04141245482749203,0.008903558904453808,0.3137236119183554,0.05086524423218423,0.07974775711615467,0.04781417369748957,0.24815414180910503,0.1239836065108104
IMG1536,C2,C2,0.09011494783308044,0.027431497683202983,0.34905650686770007,0.0835286001917166,0.10872326289315072,0.07117828967146182,0.09442888930602496,0.05167674456397717,0.045139515989010545,0.07872174500067496
IMG1537,C7,C7,0.07485033119457932,0.010240500509865653,0.02075467947975743,0.02457548341154821,0.050570440321338526,0.03331089104720332,0.011487836278595696,0.644839192846545,0.04051822771183739,0.08885241719872951
IMG1538,C8,C3,0.040687816139263706,0.023509824039959232,0.14644438731458542,0.31505682458332424,0.02750909574416052,0.0829707732891595,0.01920724101917324,0.01917670500244318,0.2817084426515281,0.04372889021640245
IMG1539,C3,C2,0.08639416976582553,0.03732677825215209,0.2956179667801972,0.025088171164490428,0.064193160798775,0.02841158249618984,0.10290836748873602,0.03572479206828263,0.27199916125712975,0.05233584992822126
IMG1540,C1,C1,0.019405276315509267,0.5731747819958223,0.07537991686125722,0.04554943371686573,0.029281626797899137,0.05329331192277861,0.028445300224697982,0.03729801143475147,0.092400208173956,0.04577213255646238
IMG1541,C5,C1,0.0926008049851961,0.17073881776237165,0.06877637624727338,0.03707508812701093,0.16943950948167047,0.11484933060380197,0.08845558024196754,0.08792885608842317,0.05579330588687609,0.11434233057540863
IMG1542,C1,C1,0.03518132914509553,0.3116329390971278,0.14395040936098624,0.07452110738442375,0.056509808231869046,0.07352916548201895,0.02326695223894268,0.034932841477360387,0.1928257805082589,0.05364966707391645
IMG1543,C1,C1,0.02183059558960292,0.47461882248643816,0.052032455241217156,0.0318236312489649,0.06071558039771646,0.10322563855937221,0.0853106634977619,0.04759460467905541,0.056396849283109764,0.06645115901676144
IMG1544,C3,C3,0.05245681406193033,0.054540976506358405,0.035428388789609334,0.5258812076730724,0.017683119311166198,0.1273538666696182,0.01730204163993229,0.052602074048099114,0.05876656468181429,0.05798494661839982
IMG1545,C2,C2,0.09168607260136621,0.06772935678248859,0.20757152528664796,0.03228917151440651,0.10053657356231521,0.10874935758780942,0.10988555400219839,0.04774789023355266,0.14726846383885686,0.08653603459035847
IMG1546,C7,C7,0.08787067832852748,0.015431815590864534,0.030185562608840782,0.03249017223083389,0.05817837145184616,0.04474946835938537,0.018784993320616342,0.5802598570325419,0.0261925110477483,0.10585657002879438
IMG1547,C9,C9,0.061930707998863785,0.040044150823698006,0.046409806520738214,0.0670967231015157,0.1746387886232495,0.09729749894379028,0.07110917781397397,0.09091336921570631,0.09656361769799691,0.2539961592604666
IMG1548,C8,C8,0.09166602617826347,0.05757563644115775,0.10385701765251387,0.1080320804797154,0.04908390405372982,0.14249697974443812,0.10295276460370961,0.03064347711116946,0.2570890968264938,0.05660301690880885
IMG1549,C2,C2,0.05710025023356149,0.03505232218625797,0.5537939694055748,0.018355286320047282,0.032901172835173124,0.02577858807793906,0.032902760203009244,0.06284276665236609,0.1318029067088339,0.049469977377236934
IMG1550,C6,C6,0.14993573833972557,0.012643742085482997,0.17911373872928738,0.029987924176081468,0.02490724404014216,0.04035172338333569,0.5110467424559015,0.023738228595972685,0.015369378803613259,0.012905539390456836
IMG1551,C8,C8,0.04465213507273319,0.10231082335166598,0.06635960272290983,0.04801309055619959,0.04910583796877762,0.08660356425646111,0.03249636982140509,0.04453568233208077,0.43316837544316034,0.09275451847460629
IMG1552,C9,C9,0.03319931708542763,0.04583690806324974,0.03729828318920723,0.06226591437266339,0.08362231309194149,0.06925631596118605,0.014594520011243528,0.18863301275471334,0.20579873278614452,0.25949468268422365
IMG1553,C7,C7,0.029944140510415544,0.04425837352494275,0.059760999225996946,0.03784717618544981,0.08896206766851793,0.028365370993412263,0.010119319923037834,0.3957342479421525,0.031812527527940684,0.27319577649813404
IMG1554,C3,C3,0.06340581508602916,0.04595166042908564,0.04922568786630812,0.5374351334029811,0.014370669309865577,0.13669255985357542,0.044699040098881766,0.04042169847146115,0.04238522003768982,0.02541251544412253
IMG1555,C5,C3,0.1335577751899818,0.030922593736826327,0.03162124450906943,0.3014625697662567,0.035881710159065036,0.29571984366518744,0.021567499851985486,0.02909875334110456,0.0719679609531617,0.04820004882736192
IMG1556,C9,C9,0.013881838204991772,0.12018485308927551,0.03151463790465918,0.08677865384023332,0.09993342101401952,0.1610501874876819,0.03530892904518979,0.12690738561066858,0.11495061308821732,0.20948948071506282
IMG1557,C7,C7,0.04052128481021871,0.026418936900030793,0.12998722721673153,0.07948417618566735,0.07505252360786813,0.026611283703409625,0.008199602329364468,0.3636021010895047,0.08050000883681555,0.1696228553203891
IMG1558,C6,C6,0.04151326411557418,0.06801647445813964,0.06380058592554096,0.028007136832815235,0.029241094161151147,0.05944762379818923,0.6190131301746776,0.019677267249398146,0.049259313044165885,0.022024110240348043
IMG1559,C0,C0,0.7640695697153109,0.007869398871498134,0.018207702382041918,0.015599049047548339,0.01891783964963127,0.0811314810332347,0.015583363135240752,0.010691142056456706,0.05077651974117546,0.017153934367861914
IMG1560,C9,C4,0.03197391417830324,0.01662232688959384,0.2390303430924576,0.02969883697610295,0.28583550485598913,0.019864726681812626,0.05043889794521832,0.12447432383720018,0.028650888067491526,0.1734102374758304
IMG1561,C3,C3,0.022447236984927,0.084520148106484,0.06808269511389038,0.4377060851267989,0.023797858090158226,0.13278613677147358,0.026783780585159952,0.037618545770303984,0.09920533955393684,0.06705217389686755
IMG1562,C8,C8,0.09198925813620279,0.018721987645271644,0.16547708541320016,0.10007994325593492,0.08814097604983201,0.09191202741599122,0.028804926121177257,0.031477678443368705,0.29579421228528485,0.08760190523373693
IMG1563,C4,C4,0.024059161873695663,0.05272765320994725,0.0796076214674733,0.022003993644651613,0.23180177672748267,0.04716894221652643,0.10415514532122903,0.11356466613115485,0.10734151174768088,0.2175695276601583
IMG1564,C5,C5,0.06566625524335534,0.03518246348034351,0.06257209981349862,0.2399524012938027,0.06469225204827625,0.30037733120010623,0.04585983699762421,0.022406083702032762,0.09770683799469561,0.06558443822626471
IMG1565,C3,C3,0.08512408955811808,0.02629286164161713,0.025520709841482248,0.3072207823106844,0.035913492245665056,0.26808809087020125,0.10592076583847095,0.019387746753839745,0.08839395332229534,0.038137507617625986
IMG1566,C1,C1,0.020022035495584845,0.4798071327797895,0.07489717779410612,0.04796070770914317,0.06690375795108663,0.04198389880592463,0.016072911491323703,0.08426933362687004,0.09041067983064431,0.07767236451552749
IMG1567,C7,C7,0.04340457920507273,0.054425641969195554,0.04585186436448202,0.038911424889815506,0.0957048500355126,0.06300753391088758,0.025444817406316156,0.42446825382874254,0.024830695326927648,0.18395033906304756
IMG1568,C3,C3,0.04863988361142063,0.020257761820287476,0.16725085635919748,0.22380963834774018,0.10448735012666177,0.06804189117636046,0.014633910516693311,0.06963400845743102,0.12489204109864908,0.1583526584855583
IMG1569,C6,C6,0.023614677889300585,0.17949116812324686,0.12480092653288019,0.05297242999582901,0.04971607880241492,0.10187071333626738,0.2691849443207339,0.029859096958082636,0.1100257326757417,0.058464231365503036
IMG1570,C0,C0,0.6466091097643132,0.005846047794170736,0.06758435757597109,0.04391111024257058,0.020780721473519517,0.04181165209945485,0.03412708169512021,0.05213734089760551,0.06086203294452779,0.026330545512747033
IMG1571,C5,C3,0.04609119383514665,0.06611326984854142,0.10801112821769909,0.34077263116288725,0.04532786240814013,0.175424849530722,0.051981555686062164,0.05539545521922579,0.042805711602007294,0.06807634248956833
IMG1572,C6,C6,0.009302363687817288,0.044530208949478754,0.03856468327998538,0.10048727430376608,0.022055079863035554,0.06934916592542231,0.5544418709991035,0.013394404862564335,0.11533576910288133,0.03253917902594583
IMG1573,C0,C0,0.7874793572031913,0.007071167989002541,0.017150408995144827,0.01873301165434962,0.014937361482979077,0.0573170891704548,0.022097140998145984,0.017419652637207836,0.041189672770315,0.016605137099208807
IMG1574,C4,C4,0.08530306768144857,0.04568246530456635,0.07101938394443821,0.011624840878228298,0.3329563618399719,0.06232116808891854,0.11654102461284191,0.0633112531105423,0.062442394943306875,0.14879803959573723
IMG1575,C9,C9,0.0388848128892289,0.029031472941581666,0.041120097129704776,0.023886367218177496,0.18121710399197818,0.046271701813545126,0.026865958029651197,0.22970983433515196,0.07492376590534074,0.30808888574564
IMG1576,C6,C6,0.009976087668025303,0.11410336765004381,0.08018332667975878,0.0196940546874774,0.02768786443437283,0.049072908033362124,0.5815050620890189,0.011578490308221043,0.07726116668593468,0.02893767176378552
IMG1577,C7,C7,0.02492064870410885,0.039527218591755224,0.055702382836522984,0.05975362468974454,0.08698790550050103,0.03755967348875717,0.01656528886990215,0.4201009025643244,0.03181291316255634,0.22706944159182785
IMG1578,C7,C7,0.059472650713878826,0.033467352979134266,0.06350847012183208,0.042486212592104305,0.07355681629774771,0.05312393807287504,0.016766163547992614,0.4392741172862422,0.025497326074699636,0.19284695231349375
IMG1579,C9,C9,0.022154168798377123,0.05666341218276916,0.042974552764812976,0.035036870141307005,0.24389266619496575,0.057862764434830856,0.03927276148578415,0.1297503391633315,0.11973373414892262,0.25265873068489875
IMG1580,C5,C5,0.07437172545173357,0.09291414802432496,0.04458724224085688,0.15105463096606708,0.04781460497107462,0.2845490191306985,0.020476851910789896,0.037634275383456504,0.15903656993735144,0.08756093198364691
IMG1581,C3,C3,0.028891687270078455,0.0765445115784715,0.09837684426925292,0.4167190447303839,0.038562212779822615,0.11136695862251296,0.025253237442431412,0.04549179309641566,0.09092863611158775,0.06786507409904231
IMG1582,C9,C9,0.03356833209716158,0.05934685524673783,0.04470053225794383,0.022078178468099556,0.27592201593875637,0.03784850727465029,0.03620596030857697,0.12527512408724398,0.06527177793628738,0.2997827163845424
IMG1583,C3,C3,0.039726087774865596,0.19408399226533884,0.11809480385750724,0.274707373656074,0.04527307686275207,0.08376583396855011,0.014428587606340982,0.07705423207173634,0.07415400451376417,0.0787120074230708
IMG1584,C8,C8,0.03681416258272451,0.20357715122336806,0.08683065766660755,0.08831838249633653,0.028321818944315732,0.14053906593538257,0.1415590621515037,0.013727814599182772,0.20799005810631116,0.05232182629426741
IMG1585,C7,C7,0.032462961333729085,0.07013351111985175,0.035540336004657336,0.02862881418397289,0.10230517872240713,0.04355281615379861,0.014276334713247964,0.4019570657159964,0.033039096340299605,0.2381038857120391
IMG1586,C6,C6,0.10362738027082286,0.06677677601944706,0.08718392723475027,0.028603635344103887,0.05161778652555893,0.09848838105636543,0.4387380262493292,0.0521765752454399,0.028540134037517498,0.04424737801666479
IMG1587,C3,C9,0.042961401642218254,0.07175083643516174,0.12841138457410833,0.12657710834689634,0.08412565206083325,0.08554140626434091,0.019400334865577226,0.08414764182495746,0.160215699930743,0.19686853405516364
IMG1588,C1,C1,0.013732542030055705,0.5602048005122644,0.04440690951161497,0.04569048974970445,0.027365793447370824,0.07161929721290985,0.038323078198340715,0.04268832922195379,0.09809325538985063,0.05787550472593492
IMG1589,C4,C4,0.01936631670659676,0.03005692356021471,0.09371154830341069,0.04610862415748412,0.3200034362402566,0.034683141921873,0.13304980756067364,0.0689559629433863,0.03443677298101993,0.21962746562508434
IMG1590,C5,C5,0.15396855549057498,0.052967032059389275,0.05022219367454649,0.06560119707125726,0.10284699039045611,0.26364685407908167,0.02412267220094551,0.0971352008866739,0.10711227751547116,0.08237702663160358
IMG1591,C5,C5,0.09928426242223908,0.2336243133399738,0.052020144964461154,0.054376028471006276,0.04108330930743183,0.25289553170430656,0.015652661942349436,0.08891570200174949,0.1011334230362246,0.06101462281025711
IMG1592,C6,C6,0.03126944328502439,0.018585179887472516,0.0467493716546729,0.007495455179215031,0.02261668471122783,0.02724137446825602,0.7896008901640004,0.008507601894126391,0.03634101670319037,0.01159298205281379
IMG1593,C9,C9,0.03088137001331719,0.025339983120519022,0.020212640328856023,0.052572967636227326,0.19051074633156323,0.048367243184175096,0.02366490371568358,0.16489326900400722,0.10104143031661399,0.3425154463490372
IMG1594,C2,C6,0.03164172165190776,0.12304752641037854,0.10330282844919216,0.05214672870943467,0.17007150702882998,0.09042149587432884,0.21884238955331195,0.03952813701573808,0.05876167834062917,0.11223598696624927
IMG1595,C2,C2,0.03659976697342013,0.050226934360380886,0.6668917310653875,0.015339655604604534,0.03805126767232137,0.02127762382262336,0.04112700252995307,0.017289828651000354,0.07324441655436896,0.03995177276593984
IMG1596,C5,C5,0.08722518317339734,0.07702778801947105,0.050336700276112104,0.04593359617838861,0.09934631471334739,0.2686921133650978,0.04260489019428431,0.053097777736961185,0.1235907099687034,0.1521449263742371
IMG1597,C6,C6,0.010291655982333043,0.01370029615337164,0.04895897691520128,0.01572192652454407,0.07754426512950925,0.030961549974795874,0.7278187475117333,0.013211607892445557,0.03499147307495165,0.026799500841114487
IMG1598,C1,C1,0.024079348769416097,0.5341484657923014,0.06011654438372868,0.04727655435378922,0.04878243910040343,0.06862921811258041,0.03687765428718874,0.0624226218074398,0.05066555724904137,0.06700159614411103
IMG1599,C3,C3,0.0230121549954175,0.0587589833793192,0.052476390420381804,0.4479873321351489,0.01955369634131183,0.1604532977196423,0.03159138426933881,0.08638609612867497,0.059139093255469295,0.060641571355295396
IMG1600,C9,C9,0.011498164267114653,0.02680125350226654,0.02868291678867072,0.049119269297942046,0.21983166391353628,0.045616348360936095,0.04595822884927922,0.11861816459570171,0.10277337350650363,0.35110061691804956
IMG1601,C4,C4,0.021426610085942644,0.021878725070885372,0.044057427316132054,0.047439033664797105,0.3708122780565882,0.04772052007093358,0.053425708145370135,0.06374296637102801,0.07426431012072307,0.2552324210975997
IMG1602,C6,C6,0.0195081673320207,0.02451138073872092,0.045780140827141214,0.010992375634057435,0.027351594975852572,0.04123655128903423,0.7049995231548498,0.006716150026804555,0.10146655834736787,0.017437557674151196
IMG1603,C9,C9,0.030610267483258947,0.029993088751577367,0.03522633888750063,0.026168585573644727,0.2840717283533917,0.03244913730269263,0.040859536210002996,0.12652294306283993,0.05022337106095473,0.3438750033141365
IMG1604,C6,C6,0.024188870024977025,0.014342993222842989,0.05438229172160916,0.01266940997659271,0.09965776635611973,0.016635209655202234,0.6542596101869759,0.03873203153500366,0.030441317568732168,0.0546904997519448
IMG1605,C9,C9,0.026669446339428606,0.0555693077009541,0.03540729009641053,0.042575391026394745,0.19392188572656746,0.05791636369379516,0.0372915430959813,0.16354580571502073,0.05880141672963912,0.32830154987580806
IMG1606,C2,C2,0.020018544621635607,0.13016011324014704,0.2622706882119701,0.12369411236542449,0.07938677224752995,0.05217387737966137,0.02795502520221732,0.12168119550447418,0.07079948774643034,0.11186018348050969
IMG1607,C0,C0,0.6635718379713084,0.009463905667607186,0.04908520151837554,0.05036598452657158,0.025983278329367643,0.06263143451683707,0.013573418065533024,0.044744001602745845,0.0468264662682744,0.03375447153337964
IMG1608,C1,C1,0.018096268726265775,0.5254257953909922,0.06059192389338485,0.0459662629461704,0.04746003698530978,0.049186528868524926,0.019465449198097652,0.06511525198191224,0.1000898640650401,0.06860261794430261
IMG1609,C9,C2,0.17559508351060463,0.027400292900970253,0.24782432637874946,0.043762858463120224,0.08772846333456762,0.040723187835186275,0.036760678984166635,0.21067454877803532,0.029512372698067314,0.10001818711653224
IMG1610,C3,C3,0.06328312725064165,0.03785484169698031,0.1008319166100831,0.23724132692751077,0.041210018339301005,0.10712931904910383,0.014698554664798736,0.10114211866972847,0.1849326431719541,0.11167613361989803
IMG1611,C0,C0,0.9054967942363588,0.0044045982366546655,0.012311709322437338,0.005799595832693015,0.004185429757639177,0.02099800005630719,0.01149367920789662,0.01055244636035209,0.02049601308135427,0.004261733908307214
IMG1612,C1,C1,0.02253294800490066,0.37533218961302406,0.12275383965441172,0.054226757196108144,0.09154546789565385,0.06330816750515365,0.029994778841617897,0.04771184170388987,0.11292100127577354,0.07967300830946629
IMG1613,C9,C9,0.01445759266856945,0.034024102358162694,0.03524895557993557,0.14441782810385873,0.11990785125432551,0.1604276506394066,0.07740946181966021,0.0708207609411391,0.07248591286272936,0.2707998837722129
IMG1614,C2,C2,0.04855721538723669,0.08434254213514343,0.42170182282679136,0.06828288178598757,0.036041474760164616,0.03797985766990589,0.07828893799530574,0.044525230506636024,0.12380058590406068,0.056479451028768224
IMG1615,C5,C5,0.16432015644759537,0.02013226254977009,0.06594852904881149,0.04730340667891224,0.0842493214369138,0.29165456331358924,0.043199498438171585,0.025337245974248978,0.18499948049332368,0.07285553561866352
IMG1616,C9,C9,0.023737720466545976,0.03408318912444401,0.03215378734322103,0.05456977122807455,0.1927297706505956,0.0514334641911103,0.037928077212409525,0.15884452109536612,0.05466490430339831,0.3598547943848343
IMG1617,C4,C4,0.04781291540690508,0.16859601971441018,0.1354433889906383,0.03244509611677447,0.2184686667320665,0.07411178260056177,0.07880161387209772,0.058454178032121766,0.06308599056746864,0.12278034796695537
IMG1618,C1,C1,0.016217537053297156,0.5681159180805037,0.07621506175118017,0.030940100984755952,0.042102809511492686,0.04897699938488548,0.035553519669867674,0.057550177735341226,0.06718386571138672,0.057144010117289236
IMG1619,C0,C0,0.510328445582908,0.020887816491611064,0.05466327149710153,0.055321971878239486,0.028005674076012392,0.13502908348623968,0.029570611333280948,0.058519403636445075,0.06079349105921124,0.04688023095895019
IMG1620,C4,C4,0.01266001241684117,0.013060696071113773,0.03553706925638506,0.10199771467531973,0.27654979995304213,0.11112165206107548,0.17870776565062096,0.030457777105040582,0.04571849845809645,0.19418901435246463
IMG1621,C8,C6,0.013712633712252087,0.02109799985833198,0.06720719921725703,0.06611825092564828,0.059350585201593094,0.183802002232067,0.36148153275849526,0.015516824233718491,0.16662839763714787,0.04508457422348922
IMG1622,C4,C9,0.022741882996788424,0.04132717500048122,0.12293725381626987,0.0608085174728919,0.2210458150522867,0.05451377988166382,0.12889334228996205,0.08471647096032198,0.04044516399796844,0.22257059853136654
IMG1623,C7,C7,0.02782514805670382,0.016378728083843223,0.04431723145382098,0.045323017244157625,0.0557634751757645,0.02824701285626434,0.015383426180062651,0.5981780989099988,0.019324064266131435,0.14925979777325246
IMG1624,C9,C9,0.03124295242657787,0.010593609031491188,0.10277631447381533,0.01640390698514429,0.2459807685757669,0.020043204943080064,0.06142870919159675,0.1059216287894814,0.1028355736909923,0.3027733318920542
IMG1625,C9,C9,0.024798948151204717,0.016853511135437,0.03277590528593689,0.1339957351130932,0.0858556873242411,0.07158841914333464,0.02163612725857448,0.24597404440826,0.09159240932203677,0.2749292128578812
IMG1626,C9,C0,0.2996743173019071,0.035249677088478724,0.12231121044446598,0.015987431272259028,0.13484776791387285,0.0514207321513359,0.05381615852752194,0.09657846248849174,0.09917161589903521,0.09094262691263184
IMG1627,C7,C7,0.023091020339978032,0.03829802382776577,0.03963794445449571,0.04782968777876675,0.10236131058286962,0.06413635015796229,0.020059401277097308,0.33308506753066136,0.05953344304656024,0.2719677510038429
IMG1628,C4,C4,0.028803192002726005,0.08845956870162802,0.04596213519254482,0.01966163997751119,0.370368742488333,0.05014876825358336,0.05567764645360159,0.07923888884082116,0.06282007936760635,0.19885933872164402
